Time (min),CLK,clk,CRY,cry,CWO,cwo,CYC/CLK,pdp1,PDP1,per,PER,PER/TIM-p,tim,TIM,VRI,vri,
21.492, , , , ,21, , , ,42,11, , , , , , ,
21.4946, , , , , , ,45, , , , , , , , , ,
21.4963, , , , , , , ,25, , , , , , , , ,
21.498, , , , ,20, , , , , , , , , , , ,
21.4988,60, , , , , , , , , , , , , , , ,
21.5175, , , , , ,45, , , , , , , , , , ,
21.526, , , , , , , , , , , , ,9, , , ,
21.5277, , ,28, , , , , , , , , , , , , ,
21.5294,61, , , , , , , , , , , , , , , ,
21.5319, , , , , ,45, , , , , , , , , , ,
21.5345, ,83, , , , , , , , , , , , , , ,
21.5379, , , , , , , , , ,12, , , , , , ,
21.5404, , , , , , , ,24, , , , , , , , ,
21.543,60, , , , , , , , , , , , , , , ,
21.5447, , , , , , , , , , , , , , , ,20,
21.5464, , , , , , , ,25, , , , , , , , ,
21.5557, , , , , ,46,46, , , , , , , , , ,
21.5599, , , , ,21, ,45, , , , , , , , , ,
21.5659, , , , , , , , , , , ,16, , , , ,
21.5701, , , , , ,44, , , , , , , , , , ,
21.5745,61, , , , , , , , , , , , , , , ,
21.5761, , , , , ,45, , , , , , , , , , ,
21.5778, , , , , , ,45, , , , , , , , , ,
21.5803,60, ,27, , , , , ,43,11, , , , , , ,
21.5812, ,84, , , , , , , , , , , , , , ,
21.5837, , , , , , , , , , , , , , , ,19,
21.5913, , , , , , ,46, , , , , , , , , ,
21.5973, , , , , ,46, , , , , , , , , , ,
21.5998, , , , , , , , , ,12, , , , , , ,
21.6015, , , , , , , ,26, , , , , , , , ,
21.6058, , , , , , , , , , , ,17, , , , ,
21.6092, , , , , ,45, , , , , , , , , , ,
21.6109, , , , , , , , , , , , , , , ,20,
21.6143, , , , , , , , , , , , , ,1, , ,
21.6151, , , , , ,46, , , , , , , , , , ,
21.6202,61, , , , , , , , , , , , , , , ,
21.6236,60, , , ,22, , , , , , , , ,0,49, ,
21.6355, , ,26, , , ,47, , , , , , , , , ,
21.6372, , , , , ,47, , , , , , , , , , ,
21.6406, , , , , , , , , ,11, , , , , , ,
21.6423, , , , , ,46, , ,42, , , , , , , ,
21.6482, , , , , , , ,25, , , , , , , , ,
21.6525, , , , , , ,46,26, , , , , , , , ,
21.6575, , , , , , ,47, , , , , , , , , ,
21.6635, , , , , , ,46, ,43, , , , , , , ,
21.6652,60, , , , , , , , , , , , , , , ,
21.666, , , , ,21, , , , , , , , , , , ,
21.6745, , , , , ,47, , , , , , , , , , ,
21.6779, , , , , , , , , , , , , , , ,21,
21.6805, , , , , ,46, , , , , , , , , , ,
21.6839, , , , , , ,47, , , , , , , , , ,
21.6915, , , , ,22, , , , , , , , , , , ,
21.6949, , ,25, , ,47, , , , , , , , , , ,
21.7076, , , , , , , ,27, , , , , , , , ,
21.7144, , , , , ,48, , , , , , , , , , ,
21.7203, , , , , ,47,47, , , , , , , , , ,
21.7254, ,83, , , , , , , , , , , , , , ,
21.7263, , , , , ,46,48, , ,12, , , , , , ,
21.7314, , , , , ,47,47, , , , , , , , , ,
21.7424, , , , , , , , ,44, , , , , ,48, ,
21.7441, , , , , , , , , ,11, , , , , , ,
21.7467, , , , , , ,48, , , , , , , , , ,
21.7518, , , , , ,47,47, , , , , , , , , ,
21.7534, , ,24, ,23, , ,27, , , , , , , ,20,
21.7696, , , , , ,48, , , , , , , , , , ,
21.7755, , , , , , ,48, , , , , , , , , ,
21.7849, , , , , , , , , , , , ,10,1, , ,
21.7874, ,84, , , ,48, , , ,12, , , , , , ,
21.8018, , , , , , , , , , , , , , ,49, ,
21.8052, , , , , , ,48, , , , , , , , ,21,
21.8103, , , , , , , ,28, , , , , , , , ,
21.8154, , ,23, , , , , , , , , , , , , ,
21.8188, , , , , , , , ,45,11, , , , , , ,
21.823, , , , , , , , ,44, , , , , , , ,
21.8273, , , , , , ,49, , , , , , , , , ,
21.8332, , , , , , ,48, , , , , , , , , ,
21.8477, , , , , ,49, , , ,12, , , , , , ,
21.8553, , , , , , , ,28, , , , , , , , ,
21.8604, , , , , , , , , , , , ,9, , , ,
21.8629, , , , , , , , , , , , , ,0, , ,
21.8672, , , , , , ,48, , , , , , , , , ,
21.8689, , , , , , , , , , , , , , , ,22,
21.8723, , , , , , ,49, , , , , , , , , ,
21.8791, , ,22, , , , , , , , , , , , , ,
21.8799, , , , ,24, , , , , , , , , , , ,
21.8901, , , , , , ,49, , , , , , , , , ,
21.8952, , , , , , , , , ,11, , , , , , ,
21.8977, , , , , ,49, , ,45, , , , , , , ,
21.9071, , , , , , ,49, , , , , , , , , ,
21.9088, , , , , , , , , ,12, , , , , , ,
21.9113, , , , , , , ,29, , , , ,10, , , ,
21.9122, ,83, , , , ,50, , , , , , , , ,21,
21.9181, , , , , , ,49, , , , , , , , , ,
21.9206, , , , , ,50, , , , , , , , , , ,
21.9266, , , , , ,49, , , , , , , , , , ,
21.9291,59, , , , , , , , , , ,18, , , , ,
21.9308, , , , , , , , , , , , , , , ,22,
21.9342,60, , , , , , , , , , , , , , , ,
21.9376, , , , , ,50, , , , , , , , , , ,
21.9402, , , , ,25, , , , , , , , , , , ,
21.9453, , ,21, , , , , , , , , , , , , ,
21.947, , , , , , , , , , , , , ,1, , ,
21.9529, , , , , , , ,28, , , , , ,0, , ,
21.9554, , , , , , ,50, , , , , , , , , ,
21.9588, , , , , , , ,29, , , , , , , , ,
21.9597, , , , , , , , , , , , , , ,50, ,
21.9648, , , , , ,49, , , , , , , , , , ,
21.9656, , , , ,24, , , , , , , , , , , ,
21.9707, , , , , ,50, , , , , , , , , , ,
21.9716,59, , , , , ,49, ,46, , , , , , , ,
21.9767,60, , , , , ,50, , , , , , , , , ,
21.9826, ,84, , , , ,49, , , , , , , , , ,
21.9928, , , , , , , , , , , , , , , ,23,
21.9987, , , , ,25, , , , , , , , , , , ,
22.0021, , , , , , ,50, , , , , , , , , ,
22.0072, , , , , , , ,30,45, , , , , , , ,
22.0132, , , , , ,51, , , , , , , , , , ,
22.0149,59, , , , , , , , , , , , , , , ,
22.0174, , ,20, , , , , , , , , , , , , ,
22.0225, , , , , , , , , , , , , , ,49, ,
22.025, , , , , ,50, , , , , , , , , , ,
22.0267,60, , , , , , , , ,13, , , , , , ,
22.0361, , , , , , ,49, , , , , , , , , ,
22.042, , , , , , ,50, , , , , ,9, , , ,
22.0446, , , , , , , , ,46,12, , , , , , ,
22.048, , , , , ,51, ,29, , , , , , , , ,
22.0539, , , , , , , ,30, , , , , , , , ,
22.0564,59, , , , , , , , , , , , , , , ,
22.0598, , , , ,26, , , , , , , , , , ,22,
22.0607, , , , , ,51, , , , , , , , , , ,
22.0726,60, , , , , , , , , , , , , , , ,
22.0734, , , , , , , , , , , ,17, , , , ,
22.0844, , , , , ,52, , , ,13, , , , , , ,
22.0904, , , , , ,51, , , , , , , , , , ,
22.0912, , ,19, , , , ,29, , , , , , , , ,
22.0963, , , , , ,51,51, , , , , , , , , ,
22.1023,59,83, , , , ,51,30, , , , , , , , ,
22.1057, , , , ,25, , , , , , , , , , , ,
22.1074, , , , , , , , , ,12, , , , , , ,
22.1116, , , , , , , , , , , , , , , ,23,
22.1133, , , , , , , , , ,11, , , , ,50, ,
22.1158, , , , , , , , ,47, , , , , , , ,
22.1184,60, , , , , , , , , , , , , , , ,
22.1192, , , , ,26,51,50, , , , , , , , , ,
22.1243, , , , , , ,51, , , , , , ,1, , ,
22.1371, , , , , ,52, ,29, , , , , , , , ,
22.1423, , , , , , , , , ,12, , , , , , ,
22.1456,59, , , , , , , , , , , , , , , ,
22.1481, , , , , , , , , , , , , ,0, , ,
22.1506, , , , , , , , , , , , ,10, , , ,
22.1515, , , , , , , ,30, , , , , , , , ,
22.1608,60, , , , , , , , , , , , , , , ,
22.1668, , , , , ,51, , , , , , , , , , ,
22.1719, , , , , ,52, , , , , , , , , ,24,
22.1744, , ,18, , , , , , , , , , , , , ,
22.1778, , , , ,27, , , , , , , , , , , ,
22.1787, ,84, , , , , , , , , , , , , , ,
22.1837, , , , , , , , , ,11, , , , , , ,
22.1854, , , , , ,52, , , , , , , , , , ,
22.1871,59, , , , , ,52, , , , , , , , , ,
22.1939, , , , , , , ,31, , , , , , , , ,
22.199, , , , , , , , , ,12, , , , , , ,
22.1999, , , , , , , , , , , , , , , ,23,
22.2041, , , , , , ,51, , , , , , , , , ,
22.2092,60, , , , ,53, , , , , , , , , , ,
22.2101, , , , , ,52,52, , , , , ,9, , , ,
22.216, , , , , , ,51, , , , , , , , , ,
22.2262, , , , , ,53, ,30, , , , , , , , ,
22.2296,59, , , , ,52, , , , , , , , , ,24,
22.2338, , , , , , ,52, , , , , , , , , ,
22.244, , , , , , , ,31, , , , , , , , ,
22.2533,60, , , , , , , , , , , , , , , ,
22.2567, , ,17, , , , , ,48, , , , , , , ,
22.2593, , , , , , , , , , , , , , ,51, ,
22.261, , , , , ,53, , , , , , , , , , ,
22.2669, , , , , , , , , , , , ,10, , , ,
22.272, , , , , , ,51, , , , ,18, , , , ,
22.2746,59, , , , ,53, , , , , , , , , , ,
22.2771, , , , , , ,52, , , , , , , , , ,
22.283, , , , , , ,51, , , , , , , , , ,
22.2856, ,83, , , , , , , , , , , , , , ,
22.2864, , , , , , , , , , , , , ,1, , ,
22.2907, , , , ,28, , , , , , , , , , ,25,
22.2924, , , , , , , ,32, , , , , , , , ,
22.2966, , , , , , , , , , , , , , ,50, ,
22.2983, , , , , ,52, , , , , , , , , , ,
22.2992,60, , , , , ,51, , , , , , , , , ,
22.3111, , , , , , , ,31, , , , , , , , ,
22.3153, , , , , ,53, , , , , , , , , , ,
22.3187,59, , , , , , , , , , , , , , , ,
22.3195, , , , , , ,52, , , , , , , , , ,
22.3221, , , , , , , , , , , ,17, , , , ,
22.328, , , , , , , , ,49, , , , , , ,24,
22.334, , , , , , , , , , , , , , , ,23,
22.3399, , , , , , , ,32, , , , , , , , ,
22.3425, , ,16, , , , , , , , , , , , , ,
22.3459,60, , , , , , , , , , , , , , , ,
22.3467, , , , ,29, , , , , , , , , , , ,
22.3492, , , , , , , , , , , , , , , ,24,
22.3501, , , , , ,54, , , , , , , , , , ,
22.3526, , , , , , , , ,48, , , , , , , ,
22.3552, , , , , , ,51, , , , , , , , , ,
22.356, , , , , ,53, , , , , , , , , , ,
22.3611, , , , ,28, ,52, , , , , , , , , ,
22.362,59, , , , , , , , , , , , , , , ,
22.3662, , , , , , ,52, , , , , , , , , ,
22.3679, ,84, , , , , , , ,13, , , , , , ,
22.3705, , , , , , , , , , , , ,9,0, , ,
22.3806, , , , , , , , , ,12, , , , , , ,
22.3832, , , , , , ,52, , , , , ,10, , , ,
22.3857, , , , , , , ,33, , , , , , , , ,
22.39,60, , , , , , ,32,49, , , , , , , ,
22.4044,59, , , ,29,54, , , , , , , , ,51,25,
22.4171, , , , , , ,52, , , , , , , , , ,
22.4231, , , , , , ,53, , ,13, , , , , , ,
22.4307, , , , , , , ,33, , , , , , , , ,
22.4341,60, , , , , , , , , , , , , , , ,
22.4392, , ,15, , , ,52, , , , , , , , , ,
22.4426, , , , , , , , , ,12, , , , , , ,
22.4452, , , , , , ,53, , , , , , , , , ,
22.4468,59, , , , ,53, , , , , , , , , , ,
22.4511, , , , , , ,52, , , , , , ,1, , ,
22.4528, , , , , ,54, , , , , , , , , , ,
22.457, , , , , , ,53, , , , , , , , , ,
22.4587, , , , ,30, , , ,50, , , , , , , ,
22.463, , , , , , ,54, , , , , , , , , ,
22.4664, ,83, , , , , , , , , , , , , , ,
22.4689, , , , , , ,53, , , , , , , , , ,
22.4799, , , , , , , , , ,13, , , , , , ,
22.4808,60, , , ,29, , , , , , , , , , , ,
22.4859,59, , , , , , , , , , , , , , , ,
22.4893, , , , , ,55, , , , , , , , , , ,
22.4978, , , , , , , , , , , , ,11,0, , ,
22.502, , , , , ,54, , , , , , , , , , ,
22.5063, , , , , , ,54, , ,12, , , , , , ,
22.5164, , , , ,30, , , , , , , , , , , ,
22.519, , , , , , , , , , , , , , , ,26,
22.5224, , , , , , , ,34, , , , , , , , ,
22.5232, , , , , ,54,53, , , , , ,10, , , ,
22.5266,60, , , , , , , , , , , , , , , ,
22.5292, , , , , , ,54, , , , , , , , , ,
22.5317,59, , , , , , , , , , , , , , , ,
22.5343, , , , , , , , , ,13, , , , , , ,
22.5394, , , , , , , , , , , , , , ,52, ,
22.5402, , , , , ,55, , , , , , , , , , ,
22.5419, , ,14, , , ,53, , , , , , , , , ,
22.5478, , , , , , ,54, , , , , , , , , ,
22.5504, ,84, , , , , , , , , , , , , , ,
22.5529, , , , , , ,54,33, , , , , , , , ,
22.5657, , , , , , , , , , , , , , ,51, ,
22.5665, , , , , , , , , ,12, , , , , , ,
22.5674, , , , , , , ,34, , , , , , , , ,
22.5725,59, , , ,31, , , , , , , , , , , ,
22.5742, , , , , , , , , , , , , , , ,27,
22.5801, , , , , , , , , , , , , , , ,26,
22.5826, , , , , ,54, , , , , , , , , , ,
22.5843, , , , , , , , ,51, , , , , , , ,
22.5869, , , , , ,55, , , , , , , , , , ,
22.5911, , , , , , , , , , , ,16, , , , ,
22.5945, , , , , , , , , , , , , , , ,25,
22.5996, , , , ,30, , , , , , , , , , , ,
22.6005, , , , , , ,55, , , , , , , , , ,
22.6064, , , , , , ,54, , , , , , , , , ,
22.6081, , , , , , , , , , , , ,11,1, , ,
22.6115, , , , , , ,55,35, , , , , , , , ,
22.6157, , , , , , , , , , , ,17, , , , ,
22.6217, , , , , ,56, , , , , , , , , , ,
22.6259, , , , ,31, , , , ,11, , , , , , ,
22.6269, , , , , , ,54, , , , , , , , , ,
22.6302, , , , , , , ,34, , , , , , , ,26,
22.6327, , , , , , ,55, , , , , , ,0, , ,
22.6336, , , , , ,55, , , , , , , , , , ,
22.6387, , , , , , ,54, , , , , , , , , ,
22.6421, , , , , , , , , ,12, , , , , , ,
22.6438, , , , , , ,55, , , , , , , , , ,
22.6488, ,83, , , , , , , , , , , , , , ,
22.6497, , , , , , , , ,52, , , , , , , ,
22.6531, , ,13, , , , , , , , , , , , , ,
22.6539, , , , , ,56, , , , , , , , , , ,
22.6565, , , , , , , ,35, , , , , , , , ,
22.659, , , , , ,55, , , , , , , , , , ,
22.665, , , , , ,56, , , , , , , , , , ,
22.6675, , , , , , , ,34, , , , ,10, , , ,
22.6726, , , , , , , , , , , , , , ,52, ,
22.676, , , , , , , , ,51, , , , , , , ,
22.6811, , , , ,32, , , , , , , , , , , ,
22.6836, , , , , , , , , ,11, , , , , , ,
22.6862, , , , , , , , , , , , , , , ,27,
22.6896, , , , , , , , , ,12, , , , , , ,
22.7015, , , , , , ,56, , , , , , , , ,26,
22.7074, , , , , , ,55, , , , , , , , , ,
22.7133, , , , ,31,56, , ,52, , , , , , , ,
22.7184, , , , , , , , , , , , ,11, , , ,
22.7235, , , , , , ,55, , , , , , , , , ,
22.7244, ,84, , , , , , , , , , , , , , ,
22.7295, , , , , , , , , , , ,18, , , , ,
22.7354, , , , ,32, , , , , , , , , , , ,
22.738, , , , , , ,56, , , , , , , , , ,
22.7397, , , , , , , , , ,11, , , , , , ,
22.7414, , , , , , , , , , , , , , , ,27,
22.7439, , , , , , , ,35, , , , , , , , ,
22.7456, , , , , , , , , ,12, , , , , , ,
22.7515, , , , , ,57, , , , , , , , , , ,
22.7558, , , , , , , , , , , , , ,1, , ,
22.7566, , , , , ,56, , , , , , , , , , ,
22.7617, , ,12, , ,56, , , , , , , , , , ,
22.7719, , , , , , , , ,53, , , , , , , ,
22.7778, , , , , , ,56,34, , , , , , , , ,
22.7829, , , , , ,56,57,35, , , , , , , , ,
22.788, , , , ,33, ,56, , , , , , , , , ,
22.7897, , , , , , , , , , , , , ,0, , ,
22.7957, , , , , , , , , , , , , , , ,28,
22.7974, , , , , , , , , , , , , , ,53, ,
22.7999, , , , , ,57, , , , , , , , , , ,
22.8076, , , , , , , , , , , , ,10, , , ,
22.8152, , , , , , , , , , , , , , , ,27,
22.8237, ,83, , ,32, , , , , , , , , , , ,
22.8262, , , , , ,57,57, , , , , ,11, , , ,
22.8296, , , , , , , ,36, , , , , , ,52, ,
22.839,59, , , , ,56, , , , , , , , , , ,
22.8424, , , , , , ,56, , , , , , , , , ,
22.8432, , , , ,33, , , , , , , , , , , ,
22.8449, , , , , ,57, , , , , ,17, , , , ,
22.8457, , , , , , ,57, , , , , , , , , ,
22.8491, , , , , , , ,35, , , , , , , , ,
22.8585, , , , , , ,56, , , , , , , , , ,
22.8712, , , , , , ,57,36, , , , , , , , ,
22.8805, , , , , ,58, , , , , , , , , , ,
22.8848,59, , , , ,56, , , , , , , , , , ,
22.8873, , ,11, , , , , , , , , , , , , ,
22.8907, , , , , ,57, , , , , , , , , , ,
22.8958, , , , ,34, , , ,54, , , , , , , ,
22.9035, , , , , , , , , , ,6,18, ,1, ,28,
22.9086, , , , , , ,57, , , , , , , , , ,
22.9128, , , , , , , ,36, , , , , , , , ,
22.923, , , , , , , , , , , , , , ,53, ,
22.9272, , , , , ,58, , , , , , , , , ,27,
22.9298,58, , , , , , , , , , , , , , , ,
22.9306, , , , ,33,57, , , , , , ,12, , , ,
22.9357,59, , , , , , , , , , , , , , , ,
22.9433, , , , , ,58, , , , , , ,11, , , ,
22.9493, , , , ,34,57, , , , , , , , , , ,
22.9552, , , , , ,57, , , , , , , , , , ,
22.9561, , , , , , , ,37,55, , , , , , ,28,
22.9612, , , , , , , , , , , , , ,0, , ,
22.9646, , , , , , ,58, , , , , , , , , ,
22.968, , , , , , ,57, , , , , , , , , ,
22.9739,58, , , , , ,58, , , , , , , , , ,
22.9773, , , , , ,58, , , , , , , , , , ,
22.9781,59, , , , , , , , , , , , , , , ,
22.9832, , , , , ,57, , ,54, , , , , , , ,
22.9875, , , , , , , ,36, , , , , , , , ,
22.9892, , , , , ,58,57, , , , , , , , , ,
22.9934, , , , , , , ,37, , , , , , , , ,
22.9951, , , , , , ,58, , , , , , , , , ,
22.9977, ,82, , , , , , , , , , , , , , ,
23.0011, , , , , , ,57, , , , , , , , , ,
23.0019, , , , ,35, , , , , , , , , , , ,
23.007, , , , , , ,58, , , , , , , , , ,
23.0095, , , , , , , , , , , , , , , ,29,
23.0146, , , , , ,57, , ,55, , , , , , , ,
23.0172,58, , , , , , , , , , , , , , , ,
23.0206, , , , , ,58, , , , , , , , , , ,
23.0223, , ,10, , , , , , , , , , , , , ,
23.0231,59, , , , , , , , , , , , , , , ,
23.024, , , , , ,57, , , , , , , , , , ,
23.0325, , , , ,34, , , , , , , , , , , ,
23.0359, , , , , , , , , , , , ,12, , , ,
23.0384, , , , , , ,58, , , , , , ,1, ,28,
23.0401, , , , , ,58, , , , , , , , , , ,
23.0418, , , , , , , ,38, , , , , , , , ,
23.0477, , , , , , , , , , , , , , ,54, ,
23.0528, , , , , , ,58, , , , , , , , , ,
23.0554, , , , ,35, , , , , , , , , , , ,
23.0562, , , , , , , ,37, , , , , , , , ,
23.0579, , , , , , , , , ,11, , , , , , ,
23.0605,58,83, , , , , , , , , , , , , , ,
23.063, , , , , , , , , , , , , , , ,29,
23.0724, , , , , ,57, , ,56, , , , , , , ,
23.0741,59, , , , , , , , , , , ,11, , , ,
23.0825, , , , , , , ,38, , , , , , , , ,
23.0859, , , , , ,58, , , , , , , , ,53, ,
23.091, , , , , , , , , , , , , , , ,28,
23.0953, , , , , , ,57, , , , ,17, , , , ,
23.1055,58, , , , , , , , , , , , , , , ,
23.108, , , , ,36, , , , , , , , , , , ,
23.1097, , , , , , ,58, , , , , , , , , ,
23.1156, , , , , , ,57, , , , , , , , ,29,
23.1165, , , , , ,58, , , , , , , , , , ,
23.1199,59, , , , , , ,38, , , , , , , , ,
23.1292, , , , , , ,58, , , , , , , , , ,
23.1343, , , , ,35,58,57, , , , , , , , , ,
23.1403, , , , , ,57, , , , , , , , , , ,
23.1428, , , , , , , , , , , , ,12, , , ,
23.1445, , , , , ,58, , , , , , , , , ,28,
23.1504,58, , , , , ,58, , , , , , , , , ,
23.1521, , , , , , , , , , , , , ,0, , ,
23.1598, , , , ,36, , , , , , , , , , , ,
23.1657,59, , , , , , , , , , , , , , , ,
23.1674, , , , , , , ,39, , , , , , , , ,
23.1683, , , , , , , , , , , , , , ,54,29,
23.17, ,82, , , , , , , , , , , , , , ,
23.1734, , , , , , , , , , , , , ,1, , ,
23.1759, , ,9, , , , , , , , , , , , , ,
23.181, , , , , ,59, , , , , , , , , , ,
23.1852, , , , , ,58, ,38,57, , , , , , , ,
23.1886, , , , , , ,57, , , , ,18, , , , ,
23.1903, , , , , ,59, , , , , , , , , , ,
23.1946,58, , , , , ,59, , , , , , , , , ,
23.1963, , , , , ,58, , , , , , , , , , ,
23.1988, , , , , , ,58,37, , , , , , , , ,
23.2014, , , , , , , , , , , , ,11, , , ,
23.2039, , , , , , , ,38, , , , , , , , ,
23.2115,59, , , ,37, , , , , , , , , , , ,
23.2149, , , , , , ,58, , , , , , , , , ,
23.2183, , , , , , , , , , , , , , , ,30,
23.2209, ,83, , , , , , , , , , , , , , ,
23.2268, , , , , ,59, , , , , , , , , , ,
23.2328, , , , ,36,58, , , , , , , , , , ,
23.2362,58, , , , ,59,59, , , , , , , , , ,
23.2412, , , , , , , , ,58, , , , , , , ,
23.2455, , , , , , , , , , , , ,12, , , ,
23.2514, , , , , , , , , , , , , , , ,29,
23.2531, , , , , , ,58, , , , , , , , , ,
23.2565,59, , , , , , , , , , , , , , , ,
23.2591, , , , , , ,59, , , , , , , , , ,
23.2608, , , , ,37, , , , , , , , , , , ,
23.2633, , , , , ,58, , , , , , , , , , ,
23.265, , , , , , ,58, , , , , , , , , ,
23.2693, , , , , ,59, , ,57, , , , , , ,30,
23.2752, , , , , ,58, , , , , , , , , , ,
23.2794, , , , , , ,58, , , , , , , , , ,
23.282,58, , , , , , , , , , , , , , , ,
23.2845, , , , , , , , , , , , , , ,55, ,
23.2854, , , , , , ,59, , , , , , , , , ,
23.2862, , , , , ,59, ,39, , , , , , , , ,
23.2973, , , , , , ,59, ,58, , , , , , , ,
23.3032,59, , , , , , , , , , , , , , , ,
23.3083, , , , , , , , , , , , , ,2, , ,
23.3125, , , , ,38, , ,38, , , , , , , , ,
23.3159, , , , , , ,58, , , , , , , , , ,
23.3185, , , , , ,58, , , , , , , , , , ,
23.321, , , , , , ,59, , , , , ,11, , , ,
23.3261,58, , , , , , , , , , , , , , , ,
23.3287, , , , ,37, , , , , , , , , , , ,
23.3304, , , , , , , ,39, , , , , , , , ,
23.3329, , , , , ,59, , , , , , , , , , ,
23.3384, ,82, , , , , , , , , , , , , , ,
23.3405, , , , , , , , , , , , , , ,54, ,
23.3431, , ,8, , , , , , , , , , , , , ,
23.3465, , , , , , , , , , , , ,12, , , ,
23.3482,59, , , , , , , ,59, , ,17, , , , ,
23.3541, , , , , , , , , , , , , , , ,29,
23.3626, , , , ,38, , , , , , , , , , , ,
23.3711,58, , , , , , , , , , , , , , , ,
23.3736, ,83, , , , , , , , , , , , , ,30,
23.3889, , , , , ,59,60, , , , , , ,1, , ,
23.3949,59, , , , , , , , , , , , , , , ,
23.3991, , , , , , , , , , , , , , ,55, ,
23.4017, , , , , , ,59, , , , , , , , , ,
23.4067, , , , , , ,60, , , , , , , , , ,
23.4127, , , , , , ,59,40, , , , , , , , ,
23.4135,58, , , ,39, , , , , , , , , , , ,
23.4195, , , , ,38, , , , , , , , , , , ,
23.4254, , , , , ,59,60, , , , , , , , ,31,
23.4373, , , , , , , ,39, , , , , , , , ,
23.439,59, , , , ,59, , , , , , ,11, , , ,
23.4432, , , , , , , , , , , , ,12, , , ,
23.4475, , , , , , , , , , , , , ,2, , ,
23.45, , , , , ,59, , , , , , , , , , ,
23.4534, , , , , , , ,40, , , , , , , ,30,
23.456,58, , , , , , , , , , , , , , , ,
23.4602, , , , , , , , ,60, , , , , , , ,
23.4653, , , , ,39, , , , , , , , , , , ,
23.4729, , , , , , , , , , , ,18, , , ,31,
23.4763, , , , , , ,61, , , , , , , , , ,
23.4814,59, , , , ,60,60, , , , , , , , , ,
23.4925, , , , , ,59, ,40, , , , , , , , ,
23.4984, , , , , ,60, , , , , , , , , , ,
23.5018, , , , , , , , , ,10, , , , , , ,
23.5035,58, , , , ,59, , , , , , , , , , ,
23.5077, ,82, , , , , , , ,11, , , , , , ,
23.5137, , , , , , , , , , , , , , ,56, ,
23.5154, , , , , , ,61, ,61, , , , , , , ,
23.5239, ,83,7, , , , , , , , , , , , ,32,
23.5324,59, , , , , ,60,41, , , , , , , , ,
23.5366, , , , , , ,61, , , , , , , , , ,
23.5425, , , , , , , , , , , , , , , ,31,
23.5442,58, , , , ,60, , ,60,10, , , , , ,30,
23.5493, , , , , , ,60, , , , , , , , , ,
23.557, , , , , , , , , , , , ,11, , , ,
23.5578, , , , , , , ,40, ,11, , , , , , ,
23.5621, , , , , , ,61, , , , , , , , , ,
23.5646, , , , , ,59, , , , , , , , , , ,
23.568, , , , ,40, , , , , , , , , , , ,
23.5697, , , , , , , , ,61, , , , , , , ,
23.5731, , , , , , , ,41, , , , , , , , ,
23.5756, , , , , , , , , , , , , , , ,31,
23.5782,59, , , , , , , , , , , , , , , ,
23.5918,58, , , , , , , , , , , , , ,55, ,
23.5935, , , , , ,59, , , ,10, , , , , , ,
23.5952, , , , , , , , , , , , , ,3, , ,
23.5986, , , , , , ,60, , , , , , , , , ,
23.6011, , , , , , , , , , , ,17, , , , ,
23.6036, , , , , , ,62, , , , , , , , , ,
23.607, , , , ,39, , , , , , ,18, , , , ,
23.6087, , , , , ,60,61, , , , , , , , , ,
23.6121, , , , ,40, , ,41, , , , , , , , ,
23.6138, , , , , ,59, , , , , , , , , , ,
23.6198, , , , , ,59, , , , , , , , , , ,
23.6223,59, , , , , , , ,62, , , , , , , ,
23.6257, , , , , , , , , , , , , , ,56,32,
23.6342,58, , , , , , , , , , , , , , , ,
23.6393, , , , , , , , , , , ,19, , , , ,
23.6401, , , , , , , , , ,9, , , , , , ,
23.6435, , , , , , , , , , , , , , , ,31,
23.6469, , , , , , , , , , , , ,12, , , ,
23.6512, , , , , , , ,42, , , , , , , , ,
23.6546, , , , , ,59,62, , ,10, , , , , , ,
23.6597, , , , , , ,61, , , , , , ,2, , ,
